0,1,2,3,4,5,6,7,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,BikeBuyer
0,0,0,0,0,0,1,0,1,0,1,0.435782878,0.661123646,1.181248617,0.662711012,-0.129713134,1
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.474943677,-0.574665732,0
0,0,0,0,0,0,1,0,0,1,1,-0.44223166,-0.65670996,-1.195001519,0.42179913,-0.574665732,1
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,0.716887248,-0.129713134,1
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.354739368,-0.129713134,1
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.707073624,-0.129713134,1
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,0.661123646,0.587186083,0.67199621,-0.129713134,1
0,1,0,0,0,0,0,1,1,1,1,0.435782878,0.661123646,0.587186083,-0.417391517,-0.040722614,1
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.61442295,-0.040722614,0
0,0,1,0,0,0,0,1,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.23505942,0.048267906,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,0.661123646,1.181248617,-1.018664695,0.137258425,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,0.661123646,1.181248617,-1.120298609,0.137258425,0
0,0,1,0,0,0,0,1,1,0,0,-0.44223166,-0.65670996,-1.195001519,0.360174606,-0.485675212,0
0,0,1,0,0,0,0,1,0,1,1,-0.44223166,-0.65670996,-1.195001519,-0.288556251,-0.485675212,1
1,0,0,0,0,0,1,0,1,0,0,-0.44223166,-0.65670996,-1.195001519,1.080217795,-0.485675212,0
1,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,1.210588012,-0.485675212,1
1,0,0,0,0,0,1,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,0.159473418,-0.485675212,1
0,0,1,0,0,0,0,1,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.112590428,0.137258425,0
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.147747396,0.137258425,0
0,0,1,0,0,0,0,1,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.309089371,0.137258425,0
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.723605805,0.137258425,0
0,0,1,0,0,0,0,1,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.026457007,0.137258425,0
0,0,0,0,0,0,1,0,1,0,1,-1.320246198,1.320040449,1.181248617,0.873427128,0.226248945,1
1,0,0,0,0,0,1,0,0,0,1,-0.44223166,-0.65670996,-0.600938985,0.572098553,0.226248945,0
1,0,0,0,0,0,1,0,0,1,1,-1.320246198,-0.65670996,-0.006876451,1.347651624,0.226248945,1
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,-0.006876451,1.659926164,0.226248945,0
1,0,0,0,1,0,0,0,1,1,1,-0.44223166,-0.65670996,-0.600938985,0.890512899,2.895964534,0
1,0,0,0,1,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,2.065958557,-0.663656251,0
0,0,0,0,0,0,1,0,1,0,1,-0.44223166,0.661123646,-0.006876451,0.599727678,-0.574665732,1
0,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,-0.006876451,1.325583552,-0.752646771,0
0,0,0,0,0,0,1,0,0,1,1,-0.44223166,0.661123646,-0.006876451,-0.017851214,-0.485675212,1
0,0,0,0,0,0,1,0,0,0,1,1.313797416,2.637874055,1.77531115,0.197243288,-0.485675212,1
1,0,0,0,1,0,0,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,2.124261547,-0.663656251,0
1,0,0,0,1,0,0,0,0,0,1,1.313797416,2.637874055,1.77531115,0.512587732,-0.396684692,1
1,0,0,0,1,0,0,0,0,0,1,1.313797416,2.637874055,1.77531115,0.763011279,-0.396684692,0
1,0,0,0,1,0,0,0,0,0,1,1.313797416,2.637874055,1.77531115,0.953269765,-0.396684692,0
0,0,0,0,0,0,1,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,0.904679745,-0.396684692,1
0,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,-1.195001519,1.168364267,-0.396684692,0
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,1.320040449,0.587186083,0.713968324,-0.307694173,1
0,0,0,0,0,0,1,0,0,1,0,-0.44223166,1.320040449,0.587186083,0.056203901,-0.307694173,1
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,1.016051793,-0.574665732,0
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.56517869,-0.574665732,0
0,0,0,0,0,0,1,0,0,1,1,-0.44223166,-0.65670996,-1.195001519,0.264277887,-0.574665732,1
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.590794764,-0.307694173,0
0,0,0,0,0,0,1,0,0,1,1,0.435782878,1.320040449,0.587186083,0.159146298,-0.218703653,1
0,0,0,0,0,0,1,0,0,0,1,0.435782878,1.978957252,1.181248617,0.189417552,-0.218703653,1
0,0,0,0,0,0,1,0,1,1,1,0.435782878,1.978957252,1.181248617,0.774057897,-0.218703653,1
0,0,0,0,1,0,0,0,1,0,1,0.435782878,-0.65670996,-0.006876451,1.314134324,-0.574665732,0
0,0,0,0,1,0,0,0,0,0,1,1.313797416,-0.65670996,-0.006876451,0.635786454,-0.574665732,0
0,0,0,0,1,0,0,0,0,0,1,1.313797416,-0.65670996,0.587186083,0.704532147,-0.574665732,0
0,1,0,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.114762719,-1.553561448,0
0,0,1,0,0,0,0,1,0,1,1,-0.44223166,-0.65670996,-1.195001519,-0.936632866,-1.553561448,1
0,1,0,0,0,0,0,1,0,0,0,1.313797416,-0.65670996,1.77531115,-1.636948155,1.561106739,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,0.587186083,-1.594774736,1.561106739,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,1.181248617,-1.36906139,1.561106739,0
0,0,1,0,0,0,0,1,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.3678242,-1.553561448,0
0,0,1,0,0,0,0,1,0,0,0,-0.44223166,-0.65670996,-1.195001519,-0.215784456,-1.553561448,0
0,0,1,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.220842247,-1.553561448,0
0,1,0,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.561400155,-1.464570928,1
0,0,0,1,0,0,0,0,1,1,1,0.435782878,-0.65670996,-1.195001519,-1.150192417,-1.464570928,0
0,0,1,0,0,0,0,1,0,1,1,-0.44223166,-0.65670996,-1.195001519,-0.696148758,-1.464570928,0
0,0,1,0,0,0,0,1,0,1,0,-0.44223166,-0.65670996,-1.195001519,-0.800298985,-1.464570928,0
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-1.195001519,-0.630397478,-1.464570928,0
0,0,1,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-1.195001519,0.195884479,-1.464570928,1
0,0,1,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-1.195001519,0.307608811,-1.464570928,1
0,0,1,0,0,0,0,0,1,0,0,0.435782878,-0.65670996,-0.006876451,-0.518647983,1.3831257,0
0,1,0,0,0,0,0,1,0,0,0,0.435782878,-0.65670996,1.181248617,-1.39696731,1.294135181,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,1.181248617,-1.32736607,1.294135181,0
0,0,1,0,0,0,0,0,0,0,0,0.435782878,-0.65670996,-0.006876451,-0.847379216,1.294135181,0
0,0,0,1,0,0,0,0,1,0,1,0.435782878,0.002206843,-0.006876451,-1.217352832,1.205144661,0
0,0,1,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-1.195001519,0.517997806,-1.464570928,0
0,0,0,1,0,0,0,0,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.862678404,-1.375580408,0
0,0,0,1,0,0,0,0,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.624735772,-1.375580408,0
0,0,1,0,0,0,0,1,0,1,1,-0.44223166,-0.65670996,-1.195001519,-0.880821026,-1.375580408,0
0,0,1,0,0,0,0,1,1,1,0,-0.44223166,-0.65670996,-1.195001519,-0.853795816,-1.375580408,0
0,0,1,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.174214953,-1.375580408,0
0,0,1,0,0,0,0,1,1,0,0,0.435782878,-0.65670996,-1.195001519,0.172835044,-1.375580408,0
0,0,0,1,0,0,0,0,0,0,1,0.435782878,0.002206843,-0.006876451,-1.391028809,1.116154141,0
0,0,0,1,0,0,0,0,0,0,1,0.435782878,0.002206843,-0.006876451,-1.443468788,1.116154141,0
0,0,1,0,0,0,0,0,1,0,0,0.435782878,-0.65670996,0.587186083,-0.500077588,1.027163622,0
0,0,0,0,1,0,0,0,1,0,1,0.435782878,-0.65670996,-0.006876451,-0.140345369,1.027163622,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,0.587186083,-0.550353537,0.938173102,0
0,1,0,0,0,0,0,1,0,0,0,0.435782878,-0.65670996,0.587186083,-0.617765583,0.938173102,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,0.587186083,-0.832054865,0.938173102,0
0,1,0,0,0,0,0,1,1,0,0,0.435782878,-0.65670996,0.587186083,-0.617362973,0.938173102,0
0,0,1,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-1.195001519,-0.255567377,-1.642551967,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,0.587186083,-0.908072705,0.849182582,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,0.587186083,-1.004598501,0.849182582,0
0,0,1,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-0.006876451,0.349127988,0.671201543,1
0,0,1,0,0,0,0,1,0,1,1,0.435782878,-0.65670996,-1.195001519,-0.956763376,-1.197599369,1
0,1,0,0,0,0,0,1,0,1,1,0.435782878,-0.65670996,-1.195001519,-0.550957452,-1.197599369,0
0,1,0,0,0,0,0,1,0,1,1,0.435782878,-0.65670996,-1.195001519,-0.8211089,-1.197599369,1
0,0,1,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-1.195001519,-0.285385696,-1.197599369,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-1.195001519,-0.63497717,-1.10860885,0
0,1,0,0,0,0,0,1,0,1,1,0.435782878,-0.65670996,-1.195001519,-1.296390248,-1.10860885,0
0,0,1,0,0,0,1,0,1,0,0,0.435782878,-0.65670996,-1.195001519,0.210504262,-1.01961833,0
0,0,1,0,0,0,1,0,0,1,0,0.435782878,-0.65670996,-1.195001519,-0.057407667,-1.01961833,1
0,0,1,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.185462875,-1.286589889,1
0,1,0,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-0.006876451,0.733671061,0.582211023,1
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-0.006876451,0.918066535,0.582211023,0
0,1,0,0,0,0,0,1,1,0,0,0.435782878,-0.65670996,-0.006876451,0.048755612,0.493220504,0
0,1,0,0,0,0,1,0,0,1,0,0.435782878,-0.65670996,-0.006876451,0.313270517,0.404229984,0
1,0,0,0,1,0,0,0,1,1,0,0.435782878,0.002206843,-0.600938985,2.624680869,0.315239465,0
0,0,0,0,1,0,0,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,0.928786031,-1.01961833,1
0,0,1,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.115962288,-1.10860885,0
0,0,1,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-1.195001519,0.238359855,-1.10860885,0
1,0,0,0,1,0,0,0,0,0,1,1.313797416,0.002206843,-0.600938985,1.853757815,0.226248945,1
1,0,0,0,1,0,0,0,1,1,0,1.313797416,-0.65670996,-1.195001519,2.605808516,0.226248945,1
0,0,0,1,0,0,0,1,0,1,0,0.435782878,-0.65670996,-0.006876451,0.099434171,0.404229984,0
0,0,0,1,0,0,0,1,0,1,1,0.435782878,-0.65670996,-0.006876451,0.103787394,0.404229984,1
0,1,0,0,0,0,1,0,0,0,0,0.435782878,-0.65670996,-0.006876451,0.000719182,0.404229984,0
0,1,0,0,0,0,1,0,0,1,1,0.435782878,-0.65670996,-0.006876451,-0.211330581,0.404229984,0
0,0,1,0,0,0,1,0,1,0,1,-1.320246198,0.002206843,-0.006876451,0.254841711,0.404229984,0
0,0,0,0,0,0,1,0,0,0,1,2.191811954,2.637874055,1.77531115,0.635660639,-0.485675212,1
0,0,0,0,0,0,1,0,0,0,1,-1.320246198,1.978957252,1.181248617,0.877075783,-0.485675212,1
0,0,1,0,0,0,0,1,0,1,0,-0.44223166,-0.65670996,-0.600938985,-0.159167396,-0.040722614,0
0,0,0,0,0,0,1,0,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.448924993,-0.040722614,1
0,0,0,0,0,0,1,0,0,0,1,-0.44223166,-0.65670996,-0.600938985,0.511556043,-0.040722614,0
1,0,0,0,1,0,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,1.403186669,-0.396684692,1
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,1.258397974,-0.396684692,1
1,0,0,0,1,0,0,0,1,1,1,0.435782878,-0.65670996,-1.195001519,2.693275583,-0.396684692,0
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.418678901,0.137258425,0
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.49525033,0.137258425,0
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,-0.197591508,0.137258425,1
0,0,0,0,0,0,1,0,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.909938841,0.226248945,0
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.699600172,-0.307694173,1
0,0,0,0,0,0,1,0,1,0,1,2.191811954,2.637874055,1.77531115,1.704691387,-0.307694173,1
0,0,0,0,0,0,1,0,1,0,1,2.191811954,2.637874055,1.77531115,1.236757675,-0.307694173,1
0,0,0,0,0,0,1,0,0,0,1,2.191811954,2.637874055,1.77531115,1.010767535,-0.307694173,1
0,0,0,0,0,0,1,0,0,1,1,-0.44223166,-0.65670996,-1.195001519,0.41362111,-0.218703653,0
0,0,0,0,0,0,1,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,0.021428444,-0.218703653,0
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,0.29397039,-0.129713134,1
0,0,1,0,0,0,0,1,0,1,1,-0.44223166,-0.65670996,-0.600938985,-0.264399639,-0.040722614,0
0,0,0,0,0,0,1,0,1,0,1,0.435782878,1.978957252,1.77531115,0.55780589,-0.040722614,1
0,0,0,0,0,0,1,0,0,0,1,0.435782878,1.978957252,1.77531115,-0.076506488,-0.040722614,0
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,-0.65670996,-0.006876451,1.197226386,0.315239465,0
0,0,0,0,1,0,0,0,1,1,0,-0.44223166,-0.65670996,-0.006876451,1.242847155,0.315239465,1
0,0,1,0,0,0,0,1,1,0,1,-0.44223166,-0.65670996,-0.600938985,0.746906871,0.404229984,1
0,0,1,0,0,0,0,0,1,0,0,0.435782878,-0.65670996,-0.006876451,-0.144975386,2.362021416,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,0.002206843,-0.006876451,-1.169240912,1.116154141,0
0,1,0,0,0,0,0,1,1,1,1,0.435782878,-0.65670996,-1.195001519,-0.387271241,-1.286589889,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-1.195001519,-0.586663945,-1.286589889,0
0,1,0,0,0,0,0,1,1,1,1,0.435782878,-0.65670996,-1.195001519,-0.945288985,-1.286589889,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-1.195001519,-0.62720176,-1.197599369,0
0,1,0,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.106735678,-1.286589889,0
0,1,0,0,0,0,0,1,0,1,1,0.435782878,-0.65670996,-1.195001519,-1.088165282,-1.286589889,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.630900741,-1.642551967,0
0,1,0,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.672948345,-1.642551967,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-1.195001519,-0.590639721,-1.642551967,0
0,1,0,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.7417192,-1.642551967,0
0,1,0,0,0,0,0,1,1,0,0,0.435782878,-0.65670996,-1.195001519,-0.787893558,-1.642551967,0
0,1,0,0,0,0,0,1,1,0,0,0.435782878,-0.65670996,1.77531115,-1.341432264,1.3831257,0
0,0,0,0,1,0,0,0,1,1,1,0.435782878,-0.65670996,-0.006876451,-0.330075428,2.184040377,0
0,0,0,1,0,0,0,0,0,0,0,0.435782878,-0.65670996,-1.195001519,-0.769071531,-1.375580408,1
0,0,0,1,0,0,0,0,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.638298704,-1.375580408,0
0,1,0,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.017003928,-1.375580408,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.678081625,-1.286589889,0
0,0,0,1,0,0,0,0,1,1,0,0.435782878,-0.65670996,-1.195001519,-0.897403534,-1.553561448,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-1.195001519,-0.89712674,-1.553561448,0
0,0,0,0,1,0,0,0,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.275672724,1.828078298,0
0,0,0,0,1,0,0,0,1,0,1,0.435782878,-0.65670996,-0.006876451,-0.197516018,1.739087779,0
1,0,0,0,1,0,0,0,0,1,1,-0.44223166,-0.65670996,-0.006876451,0.151748335,1.739087779,0
0,0,0,0,1,0,0,0,0,1,1,0.435782878,-0.65670996,-0.006876451,-0.312964495,1.650097259,0
0,0,1,0,0,0,0,1,0,1,0,-0.44223166,-0.65670996,-1.195001519,-0.898435223,-1.286589889,0
0,0,1,0,0,0,0,1,1,1,0,-0.44223166,-0.65670996,-1.195001519,-0.916678498,-1.286589889,0
0,0,1,0,0,0,0,1,0,1,0,-0.44223166,-0.65670996,-1.195001519,-0.849065146,-1.286589889,0
0,1,0,0,0,0,0,1,0,1,1,0.435782878,-0.65670996,-1.195001519,-0.834395037,-1.197599369,0
0,1,0,0,0,0,0,1,1,1,1,0.435782878,-0.65670996,-1.195001519,-0.502971348,-1.197599369,0
0,0,1,0,0,0,0,1,1,0,0,-0.44223166,-0.65670996,-1.195001519,-0.561626623,-1.10860885,0
0,0,1,0,0,0,0,1,1,1,0,-0.44223166,-0.65670996,-1.195001519,0.191833214,-1.01961833,0
0,0,1,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-1.195001519,0.147244133,-0.93062781,0
0,0,1,0,0,0,0,1,1,1,0,0.435782878,-0.65670996,-1.195001519,0.402901614,-0.93062781,1
0,0,1,0,0,0,0,1,0,1,0,0.435782878,-0.65670996,-1.195001519,-0.113219506,-0.93062781,0
0,0,1,0,0,0,0,1,0,0,0,0.435782878,-0.65670996,-1.195001519,-0.042410437,-0.93062781,0
0,0,0,0,1,0,0,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,0.659163009,-0.93062781,1
0,0,0,0,1,0,0,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,0.973677069,-0.574665732,0
0,0,0,0,1,0,0,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,1.194810725,-0.574665732,0
0,0,0,0,1,0,0,0,0,1,1,0.435782878,-0.65670996,-0.600938985,0.582163808,-0.485675212,1
1,0,0,0,1,0,0,0,0,1,1,-0.44223166,0.002206843,-0.600938985,1.757584302,-0.485675212,1
0,0,0,0,1,0,0,0,0,0,1,0.435782878,0.002206843,-0.600938985,1.542514963,-0.485675212,0
1,0,0,0,1,0,0,0,1,1,0,0.435782878,-0.65670996,-1.195001519,2.902431585,-0.485675212,1
0,0,1,0,0,1,0,0,1,0,1,-0.44223166,-0.65670996,-1.195001519,-1.361034349,-1.553561448,0
0,0,1,0,0,1,0,0,1,0,0,-0.44223166,-0.65670996,-1.195001519,-1.507332832,-1.642551967,0
0,0,1,0,0,1,0,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,-1.540120401,-1.464570928,1
0,1,0,0,0,1,0,0,0,0,1,0.435782878,-0.65670996,-1.195001519,-1.314230912,-1.286589889,0
0,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-1.504841681,-1.553561448,0
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-1.195001519,-1.129231523,-1.464570928,0
0,1,0,0,0,1,0,0,1,1,0,-1.320246198,0.002206843,-0.600938985,-1.455194811,-1.375580408,1
0,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-1.195001519,-1.165567094,-1.375580408,0
0,0,1,0,0,1,0,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,-1.383781825,-1.375580408,0
0,0,1,0,0,1,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-1.525701923,1.650097259,0
0,0,1,0,0,1,0,0,1,0,1,-1.320246198,-0.65670996,-0.006876451,-1.379629908,1.650097259,0
0,0,1,0,0,1,0,0,0,0,1,-0.44223166,-0.65670996,-0.006876451,-1.480232133,1.650097259,0
0,0,1,0,0,1,0,0,1,1,1,-0.44223166,-0.65670996,-0.006876451,-1.525299313,1.650097259,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,1.181248617,-0.704276451,0.048267906,0
0,1,0,0,0,1,0,0,0,1,0,-0.44223166,0.002206843,-0.600938985,-1.609394519,0.137258425,0
0,1,0,0,0,1,0,0,1,0,1,-0.44223166,0.002206843,-0.600938985,-1.361814406,0.137258425,1
0,0,1,0,0,1,0,0,0,1,0,-1.320246198,0.002206843,-0.600938985,-1.535012284,0.137258425,1
0,1,0,0,0,1,0,0,1,0,1,-0.44223166,0.002206843,-0.600938985,-1.268383675,0.226248945,0
0,1,0,0,0,1,0,0,1,1,0,-0.44223166,0.002206843,-0.600938985,-1.450363488,0.226248945,0
0,0,1,0,0,1,0,0,0,0,1,-0.44223166,-0.65670996,-0.006876451,-1.174374192,0.226248945,0
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.291525501,0.315239465,0
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.315682114,0.315239465,0
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,0.587186083,-0.41389384,0.137258425,0
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,0.587186083,-0.546025477,0.226248945,0
0,1,0,0,0,1,0,0,0,1,1,-1.320246198,0.661123646,-0.006876451,-1.648548362,-0.752646771,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.640798115,-0.752646771,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.621950925,-0.752646771,0
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-1.195001519,-0.524158711,-0.752646771,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.662631458,-0.752646771,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.231997778,-0.663656251,0
0,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-1.195001519,-0.066315418,-0.663656251,0
1,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-1.195001519,0.241480085,-0.663656251,0
1,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-1.195001519,0.193015881,-0.663656251,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.706138523,-0.663656251,1
1,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.159846801,-0.663656251,1
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-1.195001519,0.006506703,-0.663656251,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.215759293,-0.663656251,0
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.527731876,-0.663656251,1
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.577101953,-0.663656251,1
0,0,0,0,0,0,0,0,0,0,0,0.435782878,-0.65670996,0.587186083,-1.251121763,3.518898171,0
0,0,1,0,0,1,0,0,0,1,1,0.435782878,-0.65670996,0.587186083,-1.523940503,0.938173102,0
0,0,1,0,0,1,0,0,1,0,1,-0.44223166,-0.65670996,-0.006876451,-1.265162794,0.938173102,0
0,1,0,0,0,1,0,0,0,1,1,-1.320246198,1.320040449,0.587186083,-1.629625682,-0.574665732,0
0,1,0,0,0,1,0,0,0,1,1,-1.320246198,1.320040449,0.587186083,-1.500765253,-0.574665732,1
0,0,1,0,0,0,1,0,0,1,0,0.435782878,-0.65670996,1.77531115,0.243820256,1.561106739,0
0,0,0,0,1,0,0,0,0,1,0,2.191811954,1.978957252,1.181248617,1.238141648,1.561106739,1
0,1,0,0,0,0,1,0,0,0,1,1.313797416,0.002206843,1.77531115,-0.284806943,1.47211622,0
0,1,0,0,0,0,1,0,1,0,1,1.313797416,0.002206843,1.77531115,0.316894009,1.47211622,0
0,0,0,0,1,0,0,0,0,0,1,2.191811954,1.978957252,1.181248617,1.119220659,1.47211622,1
0,0,1,0,0,0,1,0,0,0,0,0.435782878,-0.65670996,1.77531115,0.499679042,1.3831257,0
0,0,1,0,0,0,1,0,1,0,0,0.435782878,-0.65670996,1.77531115,1.120805936,1.3831257,0
0,0,1,0,0,0,1,0,0,1,0,0.435782878,-0.65670996,1.77531115,0.539336147,1.3831257,0
0,0,0,0,1,0,0,0,0,1,1,2.191811954,1.320040449,0.587186083,0.614347461,1.3831257,0
0,0,0,0,1,0,0,0,1,0,1,2.191811954,1.320040449,0.587186083,1.337636695,1.3831257,1
0,0,0,0,1,0,0,0,0,0,1,-1.320246198,1.978957252,1.181248617,0.839809176,1.3831257,0
0,0,1,0,0,0,1,0,1,0,1,2.191811954,1.978957252,1.181248617,2.027358303,0.671201543,1
0,0,0,0,1,0,0,0,1,0,1,0.435782878,2.637874055,1.77531115,2.177305442,0.760192063,1
0,0,1,0,0,0,1,0,1,1,1,0.435782878,0.002206843,1.181248617,1.058728475,0.849182582,1
0,0,1,0,0,0,1,0,0,0,1,0.435782878,0.002206843,1.181248617,0.354663879,0.849182582,0
0,0,1,0,0,0,1,0,1,0,1,2.191811954,1.978957252,1.181248617,1.0937304,0.849182582,1
0,1,0,0,0,0,1,0,0,0,1,1.313797416,0.002206843,1.181248617,0.852642376,0.938173102,1
0,1,0,0,0,0,1,0,0,0,0,0.435782878,0.002206843,1.181248617,1.035175778,0.938173102,1
